blurry,low_contrast,brightness,clearness_score,contrast_score,filepath,v0,v1,v2,v3,v4,weather,scene,timeofday
True,False,40.30622717916241,2.3556374899043235,0.3168658823529412,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b2505382-549785d3.jpg,True,False,False,False,False,clear,city street,night
True,True,37.70015113259569,2.916988382241985,0.1817052941176471,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b2505382-de5238f0.jpg,False,False,False,False,False,clear,city street,night
False,False,91.69941943697,7.828781752478842,0.4656880392156862,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b251064f-4696b75e.jpg,False,False,False,False,False,overcast,highway,daytime
False,False,108.31457035293772,10.393380500245666,0.4651186274509803,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b251064f-5f6b663e.jpg,True,False,True,False,True,overcast,city street,daytime
False,False,108.89437933313606,20.50937950449849,0.4395798039215686,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b251064f-8d92db81.jpg,True,True,True,True,True,clear,city street,daytime
False,False,39.61458030860732,8.08032404771045,0.4745176470588235,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b251b746-00138418.jpg,True,False,False,False,False,clear,city street,night
True,False,86.84454821079102,4.091003116125132,0.4444100000000001,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b255cd6c-0bdf0ac7.jpg,True,False,False,False,True,snowy,highway,night
True,False,29.49318497541964,4.229741824448614,0.2747339215686274,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b255cd6c-5ccba454.jpg,False,False,False,False,False,snowy,highway,night
False,False,43.14205749583567,9.21267842937451,0.4914574509803921,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b255cd6c-82c804d4.jpg,True,False,False,False,False,snowy,city street,night
False,False,157.79798955392147,8.49611198827948,0.4314656862745097,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b255cd6c-bc3cbb18.jpg,False,False,False,False,False,rainy,highway,daytime
False,False,72.33241473844704,10.522201589459186,0.4712635294117647,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b255cd6c-e5f99451.jpg,False,False,False,False,False,snowy,residential,night
False,False,57.23462079499709,6.985101972417758,0.4110794411764714,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b255cd6c-f2f28aff.jpg,False,False,False,False,False,snowy,city street,night
False,False,77.80128091673281,12.831895047625329,0.4628317058823557,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b255cd6c-fb594dcb.jpg,True,False,True,True,True,snowy,city street,night
False,False,116.22334438597024,7.280261016831224,0.4847566666666666,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b2576c8c-2de20b8a.jpg,True,True,True,True,True,overcast,residential,daytime
False,False,30.592797902672267,5.093029740428499,0.2153094117647073,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b257f482-cf55d35c.jpg,False,False,False,False,False,clear,city street,night
True,True,16.35867996117289,1.528231006557861,0.1593929411764705,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b25aac57-705d50ad.jpg,True,True,True,True,True,clear,highway,night
False,False,150.89496238508346,23.7379490104406,0.416873137254902,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b25c1103-5da4b435.jpg,True,True,True,True,True,snowy,city street,daytime
False,False,120.27137957004412,25.639259536842697,0.4528260784313725,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b25c51f5-e9dba941.jpg,False,False,False,False,False,overcast,highway,daytime
False,False,96.47817403801038,7.357043253764807,0.4665401960784314,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b25fb716-78d8d49b.jpg,True,True,False,True,False,overcast,city street,daytime
False,False,119.08836901242525,58.07614151420989,0.4545135882352942,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b25fdb41-4644e3f7.jpg,False,False,False,False,False,clear,city street,daytime
True,False,31.38032501574009,4.307576032974487,0.47941,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b262f576-b0373824.jpg,True,True,True,True,True,rainy,residential,night
True,True,20.805863751130385,1.9992920407192287,0.1505445098039216,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b26309ce-fc963b47.jpg,True,True,True,True,True,clear,highway,night
False,False,123.55109977885508,17.845614980896546,0.4233582352941176,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b26327fe-3ac19999.jpg,False,False,False,False,False,snowy,residential,daytime
True,False,27.043278355913344,3.841788180281855,0.2835880392156862,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b26610ce-083c3bd1.jpg,False,False,False,False,False,clear,city street,night
False,False,41.32192994342783,11.166001341629968,0.4685407843137255,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b266429a-83757042.jpg,False,False,False,False,False,clear,city street,night
False,False,118.71495765614038,25.97843418027617,0.4603488235294118,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b266db29-12bf52fa.jpg,True,False,False,False,False,rainy,residential,daytime
False,False,113.66021714421618,32.20368343854552,0.4543776470588236,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b266db29-29fa8335.jpg,False,False,False,False,False,rainy,city street,daytime
False,False,120.85391114933596,9.360622668189515,0.4708898039215686,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b266db29-da0abce7.jpg,False,False,False,False,True,rainy,city street,daytime
False,False,28.505632788813514,5.896954335619731,0.3951562745098039,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b2675b13-d04e4a76.jpg,True,False,True,True,True,clear,city street,night
False,False,117.64404448156311,13.183717784874858,0.4694984313725491,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b268bb58-5ead8a56.jpg,True,False,False,True,True,overcast,residential,dawn/dusk
False,False,146.21439880200109,23.01541860498965,0.4048529411764706,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b2694461-db4f4470.jpg,True,False,True,False,False,clear,highway,daytime
True,True,28.82770238816234,1.1250510400686704,0.1986309803921568,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b26ba07a-1c7593b1.jpg,False,False,False,False,False,clear,city street,night
True,True,19.39932375192315,3.263504220420502,0.1867025490196078,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b26ba07a-203e440c.jpg,False,False,False,False,True,clear,highway,night
True,False,24.861806317978555,3.686525922954944,0.2834855294117667,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b26ba07a-2b68a502.jpg,True,True,True,True,True,clear,city street,night
True,False,15.959447469554547,2.0598105287966826,0.2841835882352942,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b26ba07a-38f78442.jpg,True,True,True,True,True,rainy,highway,night
True,False,22.631324961352643,2.717609966318076,0.2743848725490246,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b26ba07a-da78f324.jpg,True,False,False,False,False,clear,highway,night
True,False,50.79256302261504,3.5393875775676933,0.358286274509804,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b26ba07a-e4ca935c.jpg,True,False,False,False,True,clear,highway,night
False,False,43.419158579989656,7.248747466082499,0.4381300784313751,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b26ba07a-f781b661.jpg,False,False,False,False,False,clear,highway,night
False,False,107.43143193870996,27.9897477273956,0.4478996078431372,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b26cfcdc-10346684.jpg,False,False,False,False,False,rainy,city street,daytime
False,False,119.80465293890444,22.02051582271935,0.4604976470588235,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b26dd913-2888cbfd.jpg,True,False,False,False,True,overcast,highway,dawn/dusk
False,False,102.7128121171561,5.362714310543692,0.4661090196078431,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b26dddb5-28e4a05f.jpg,False,False,False,False,False,clear,city street,dawn/dusk
False,False,162.83790326223323,20.975521718645712,0.3694899999999999,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b26f7271-d906ee87.jpg,True,False,False,False,False,partly cloudy,highway,daytime
True,False,36.20415298914371,3.725095385424359,0.2989549019607843,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b26f9b1e-09c56a3c.jpg,False,False,False,False,False,snowy,residential,night
True,True,15.9632432990508,1.995986620686169,0.1526784313725519,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b26f9b1e-3e172ced.jpg,True,True,False,True,True,snowy,residential,night
False,False,99.81422167404584,10.680923553909928,0.3912521568627451,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b27098c3-0db780d5.jpg,True,True,True,True,True,clear,city street,dawn/dusk
False,False,65.40405684318623,11.577363386556328,0.477471568627451,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b27098c3-c443b6e3.jpg,False,False,False,False,False,partly cloudy,city street,daytime
False,False,106.87925962081805,7.573522834324908,0.4537670588235294,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b27127df-eac9b95e.jpg,True,False,False,True,False,rainy,highway,daytime
True,True,17.79636714850264,1.9258560723584304,0.145418431372549,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b2714f5d-5bc98e55.jpg,True,True,True,True,False,clear,city street,night
False,False,136.04494846558242,33.467822446152944,0.4168854901960785,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b2715214-d38332ea.jpg,True,False,False,False,False,clear,highway,daytime
False,False,115.68687483234376,41.309015226722266,0.4274805882352941,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b27369f3-dd3c0b46.jpg,False,False,False,False,False,clear,highway,daytime
False,False,138.04207607053408,16.252730660614606,0.4245641176470588,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b2743b5d-e2d585be.jpg,True,False,False,False,False,clear,city street,daytime
False,False,121.41757696516162,12.268809037020036,0.4166662745098039,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b27688b6-cd521517.jpg,True,False,False,False,False,clear,highway,daytime
True,False,31.313781734849176,4.731943595579458,0.3570154901960785,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b277a772-08d8d7ad.jpg,False,False,False,False,False,clear,city street,night
True,True,26.89038346842624,4.719949779129921,0.1839570588235294,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b277a772-87c10d5c.jpg,False,False,False,True,False,clear,highway,night
False,False,88.78860933122789,8.580011482003213,0.4648547058823529,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b2794401-ba7d3c05.jpg,False,False,False,False,False,overcast,highway,daytime
False,False,88.21136094003644,30.665016144717043,0.460933137254902,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b279bc06-b7bc42a9.jpg,False,False,False,False,False,overcast,residential,daytime
False,False,108.05921203640456,18.871939960990964,0.4661423529411765,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b27b0cd9-f184d9a3.jpg,True,False,False,True,True,overcast,city street,daytime
False,False,126.0804837533612,11.6190621977581,0.4589311764705882,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b27cde22-56abd0e1.jpg,False,False,False,False,False,snowy,highway,daytime
False,False,122.17569014453235,5.834192468450574,0.4815458823529411,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b27d5dcb-5bdec286.jpg,True,True,True,True,False,partly cloudy,city street,dawn/dusk
False,False,119.56893148932208,15.832914822075844,0.4806937254901961,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b27d5dcb-856c0b43.jpg,False,False,False,False,False,clear,city street,daytime
True,False,86.04302508552196,3.089204643040944,0.478866862745098,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b27d5dcb-9230790c.jpg,False,False,False,False,False,foggy,city street,dawn/dusk
True,False,49.89610383025952,2.66034524489358,0.2897477450980399,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b27fdbad-ab895d86.jpg,True,False,False,False,False,rainy,highway,night
True,False,47.264264492643406,4.562481725613719,0.4204039215686275,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b27fdbad-ae939e31.jpg,True,True,True,True,False,rainy,city street,night
False,False,101.29687230655352,26.64825696812973,0.4862745098039215,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b280c9c1-4340305f.jpg,False,False,False,False,False,clear,city street,daytime
True,False,49.42575213701214,4.447204989888659,0.4133585098039257,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b2828509-133b042d.jpg,False,False,False,False,False,rainy,city street,night
True,False,23.74042573393104,1.9432091264096485,0.3118609803921569,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b2828509-682cd3b2.jpg,True,False,False,False,False,clear,city street,night
True,False,37.17904326936816,4.0193951187726,0.2637766666666666,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b2828509-8e8fa55f.jpg,False,False,False,False,False,clear,city street,night
True,True,16.812278935738917,2.55040288197668,0.1833727450980392,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b28aac6c-9f1b99cb.jpg,True,True,True,True,True,clear,city street,night
False,False,109.4235450664587,7.901671178903278,0.4618154901960785,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b28cb5d3-2cf728ac.jpg,False,False,False,False,False,partly cloudy,city street,daytime
False,False,175.24311745201229,7.725027892644652,0.4354621568627451,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b28cb5d3-9ff4ab4a.jpg,False,False,False,False,False,clear,highway,daytime
False,False,87.77194165055784,11.7033940973813,0.4728282352941176,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b28cfc9b-224431ab.jpg,False,False,False,False,False,overcast,city street,daytime
False,False,31.731013938859284,9.610618778654793,0.3704429411764706,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b28ec521-69495052.jpg,False,False,False,False,True,clear,city street,night
False,False,99.48500242899902,31.994122858931306,0.4252515686274509,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b28ec521-8266e1a4.jpg,False,False,False,False,False,clear,residential,daytime
False,False,118.53451782756228,13.64344080213162,0.4454856862745098,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b28f288b-784f7606.jpg,True,False,True,True,True,clear,highway,daytime
True,False,19.52711560283884,3.572611824469993,0.3177480098039222,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b28fc734-5add25db.jpg,False,False,True,True,False,clear,city street,night
False,False,112.82126231437977,12.499516716528133,0.482788431372549,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b29026f0-d5a5ee8c.jpg,False,False,False,False,False,rainy,city street,daytime
False,False,92.35481914327777,18.407612496081327,0.4578864705882353,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b291cfd6-a6275049.jpg,False,False,False,False,False,clear,city street,dawn/dusk
False,False,146.81664606396149,16.075226565396125,0.4032274509803921,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b2932832-a2c8f6ef.jpg,True,False,False,False,False,clear,city street,daytime
True,False,17.808148715580348,3.67106075808841,0.2481005686274514,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b2933acb-e890758f.jpg,True,True,True,True,True,clear,highway,night
False,False,34.97749534710719,10.10438219869109,0.4183477254902031,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b2939bf0-221e1dfb.jpg,False,False,False,False,False,rainy,city street,night
False,False,109.13846861521245,27.78652968939796,0.4649641176470588,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b294386c-24ddd0c3.jpg,False,False,False,False,False,clear,city street,daytime
False,False,102.1269202689137,9.13812633218686,0.442323137254902,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b29511e5-0e7c7013.jpg,True,False,False,False,False,overcast,city street,dawn/dusk
False,False,39.308052385258605,11.809469915897946,0.4663441176470588,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b2965b06-88a1da19.jpg,True,True,True,True,True,clear,city street,night
False,False,121.23323414536569,26.74674435727308,0.4191325490196079,/storage/datasets/clean/bdd/bdd100k/images/100k/val/b29806ee-7194648d.jpg,False,False,False,False,False,snowy,residential,daytime
